name,link,price,image,year
Format 1413 29 (2019),https://www.velostrana.ru/format/1413-29/2019/,31500.00,https://cdn.velostrana.ru/upload/models/velo/42328/medium.jpg,2019
"Stinger Element Evo 29"" (2020)",https://www.velostrana.ru/stinger/element-evo-29/2020/,19840.00,https://cdn.velostrana.ru/upload/models/velo/46019/medium.jpg,2020
Stark Tank 26.1 D (2018),https://www.velostrana.ru/stark/tank-261-d/2018/,14360.00,https://cdn.velostrana.ru/upload/models/velo/35963/medium.jpg,2018
"Forward Hardi 27,5 X D (2022)",https://www.velostrana.ru/forward/hardi-275-x-d/,33090.00,https://cdn.velostrana.ru/upload/models/velo/55973/medium.jpg,2022
"Trek Marlin 4 29"" (2020)",https://www.velostrana.ru/trek/marlin-4-29/2020/,55298.00,https://cdn.velostrana.ru/upload/models/velo/44409/medium.jpg,2020
Dewolf GL 60 (2018),https://www.velostrana.ru/dewolf/gl-60/,24000.00,https://cdn.velostrana.ru/upload/models/velo/36150/medium.jpg,2018
Stels Navigator 900 MD V020 (2019),https://www.velostrana.ru/stels/navigator-900-md-v020/,16700.00,https://cdn.velostrana.ru/upload/models/velo/44362/medium.jpg,2019
Welt Raven 1.0 D 27 (2023),https://www.velostrana.ru/welt/raven-10-d-27/2023/,35990.00,https://cdn.velostrana.ru/upload/models/velo/59066/medium.jpg,2023
Trek Marlin 4 27.5 (2019),https://www.velostrana.ru/trek/marlin-4-275/2019/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/41182/medium.jpg,2019
KTM Ultra 1964 Pro (2020),https://www.velostrana.ru/ktm/ultra-1964-pro/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/47404/medium.jpg,2020
Scott Aspect 720 (2018),https://www.velostrana.ru/scott/aspect-720/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/38093/medium.jpg,2018
Bulls Bushmaster 29 SL (2018),https://www.velostrana.ru/bulls/bushmaster-29-sl/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/38934/medium.jpg,2018
Trek Marlin 5 27.5 (2021),https://www.velostrana.ru/trek/marlin-5-275/2021/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/50423/medium.jpg,2021
"Kross Hexagon 2.0 27,5 (2018)",https://www.velostrana.ru/kross/hexagon-20-275/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/36634/medium.jpg,2018
"Kross Hexagon 6.0 27,5 (2018)",https://www.velostrana.ru/kross/hexagon-60-275/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/36624/medium.jpg,2018
Giant Talon 2 (2019),https://www.velostrana.ru/giant/talon-2/2019/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/41533/medium.jpg,2019
Marin Bolinas Ridge 1 29 (2020),https://www.velostrana.ru/marin/bolinas-ridge-1-29/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/49068/medium.jpg,2020
Giant ATX 3 (2019),https://www.velostrana.ru/giant/atx-3/2019/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/41582/medium.jpg,2019
Giant ATX Elite 0 (2019),https://www.velostrana.ru/giant/atx-elite-0/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/41584/medium.jpg,2019
Marin Nail Trail 6 29 (2020),https://www.velostrana.ru/marin/nail-trail-6-29/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/49082/medium.jpg,2020
Felt DISPATCH 7/70 (2019),https://www.velostrana.ru/felt/dispatch-770/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/41782/medium.jpg,2019
Kross Level 2.0 29 (2018),https://www.velostrana.ru/kross/level-20-29/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/36320/medium.jpg,2018
Aspect Radium 3x Pro 27.5 (2025),https://www.velostrana.ru/aspect/radium-3x-pro-275/,Нет в наличии,https://fitowatt.ru/assets/static/noimage.jpg,2025
Scott Scale 915 (2018),https://www.velostrana.ru/scott/scale-915/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/37413/medium.jpg,2018
Titan Racing Player One (2022),https://www.velostrana.ru/titan-racing/player-one/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/58212/medium.jpg,2022
Titan Racing Rogue Alpine (2022),https://www.velostrana.ru/titan-racing/rogue-alpine/2022/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/58217/medium.jpg,2022
Titan Racing Drone Calypso Dash (2022),https://www.velostrana.ru/titan-racing/drone-calypso-dash/,Нет в наличии,https://fitowatt.ru/assets/static/noimage.jpg,2022
Titan Racing Rogue Calypso Sport (2022),https://www.velostrana.ru/titan-racing/rogue-calypso-sport/,46270.00,https://cdn.velostrana.ru/upload/models/velo/57706/medium.jpg,2022
"Stinger Reload Evo 27"" (2021)",https://www.velostrana.ru/stinger/reload-evo-27/,52200.00,https://cdn.velostrana.ru/upload/models/velo/56339/medium.jpg,2021
"Stinger Reload Pro 29"" (2018)",https://www.velostrana.ru/stinger/reload-pro-29/2018/,35430.00,https://cdn.velostrana.ru/upload/models/velo/39745/medium.jpg,2018
Trek Superfly 26 (2019),https://www.velostrana.ru/trek/superfly-26/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/41187/medium.jpg,2019
Ghost Lector 1.6 LC U (2020),https://www.velostrana.ru/ghost/lector-16-lc-u/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/48087/medium.jpg,2020
Silverback Scoop Double (2018),https://www.velostrana.ru/silverback/scoop-double/2018/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/40335/medium.jpg,2018
"Stinger Element Pro SE 26"" (2022)",https://www.velostrana.ru/stinger/element-pro-se-26/,29620.00,https://cdn.velostrana.ru/upload/models/velo/56935/medium.jpg,2022
Merida One-Twenty 3000 (2021),https://www.velostrana.ru/merida/one-twenty-3000/2021/,287000.00,https://cdn.velostrana.ru/upload/models/velo/49930/medium.jpg,2021
Format 1315 (2022),https://www.velostrana.ru/format/1315/2022/,57500.00,https://cdn.velostrana.ru/upload/models/velo/56476/medium.jpg,2022
Format 1213 27.5 (2022),https://www.velostrana.ru/format/1213-275/2022/,98800.00,https://cdn.velostrana.ru/upload/models/velo/56441/medium.jpg,2022
Cube Elite C:62 Race (2018),https://www.velostrana.ru/cube/elite-c62-race/2018/,264800.00,https://cdn.velostrana.ru/upload/models/velo/36842/medium.jpg,2018
Merida BIG.NINE 20-MD (2018),https://www.velostrana.ru/merida/bignine-20-md/2018/,30000.00,https://cdn.velostrana.ru/upload/models/velo/37424/medium.jpg,2018
Merida MATTS J CHAMPION (2018),https://www.velostrana.ru/merida/matts-j-champion/2018/,25675.00,https://cdn.velostrana.ru/upload/models/velo/37571/medium.jpg,2018
Stark Hunter 29.3 HD (2023),https://www.velostrana.ru/stark/hunter-293-hd/2023/,42360.00,https://cdn.velostrana.ru/upload/models/velo/60448/medium.jpg,2023
"Ghost Nirvana Tour Base 27,5 (2021)",https://www.velostrana.ru/ghost/nirvana-tour-base-275/,99900.00,https://cdn.velostrana.ru/upload/models/velo/51865/medium.jpg,2021
Cube Reaction C:62 SL (2019),https://www.velostrana.ru/cube/reaction-c62-sl/2019/,209100.00,https://cdn.velostrana.ru/upload/models/velo/40880/medium.jpg,2019
Cube Elite C:68 SLT (2019),https://www.velostrana.ru/cube/elite-c68-slt/,485900.00,https://cdn.velostrana.ru/upload/models/velo/40875/medium.jpg,2019
Cube Reaction SL 29 (2019),https://www.velostrana.ru/cube/reaction-sl-29/,139600.00,https://cdn.velostrana.ru/upload/models/velo/40886/medium.jpg,2019
Cube Attention SLX 27.5 (2024),https://www.velostrana.ru/cube/attention-slx-275/2024/,141300.00,https://cdn.velostrana.ru/upload/models/velo/63018/medium.jpg,2024
Cube Access 240 Disc (2019),https://www.velostrana.ru/cube/access-240-disc/2019/,37000.00,https://cdn.velostrana.ru/upload/models/velo/41128/medium.jpg,2019
Stark Hunter 29.2 HD (2020),https://www.velostrana.ru/stark/hunter-292-hd/2020/,35240.00,https://cdn.velostrana.ru/upload/models/velo/44438/medium.jpg,2020
Cube Reaction C:62 RACE (2020),https://www.velostrana.ru/cube/reaction-c62-race/2020/,202700.00,https://cdn.velostrana.ru/upload/models/velo/44540/medium.jpg,2020
Cube Elite C:62 One (2022),https://www.velostrana.ru/cube/elite-c62-one/2022/,296100.00,https://cdn.velostrana.ru/upload/models/velo/53712/medium.jpg,2022
Stark Hunter 27.2 HD (2022),https://www.velostrana.ru/stark/hunter-272-hd/,33320.00,https://cdn.velostrana.ru/upload/models/velo/54144/medium.jpg,2022
Scott Scale RC JR 24 disc (2018),https://www.velostrana.ru/scott/scale-rc-jr-24-disc/,57330.00,https://cdn.velostrana.ru/upload/models/velo/38560/medium.jpg,2018
Welt Rubicon 1.0 29 (2019),https://www.velostrana.ru/welt/rubicon-10-29/2019/,29093.00,https://cdn.velostrana.ru/upload/models/velo/42550/medium.jpg,2019
Welt Ridge 2.0 D (2018),https://www.velostrana.ru/welt/ridge-20-d/2018/,24210.00,https://cdn.velostrana.ru/upload/models/velo/38805/medium.jpg,2018
Scott Contessa JR 26 (2018),https://www.velostrana.ru/scott/contessa-jr-26/,37030.00,https://cdn.velostrana.ru/upload/models/velo/38559/medium.jpg,2018
Stark Hunter 29.2 HD (2021),https://www.velostrana.ru/stark/hunter-292-hd/2021/,34758.00,https://cdn.velostrana.ru/upload/models/velo/54590/medium.jpg,2021
"Stinger Quest EVO 27,5"" (2019)",https://www.velostrana.ru/stinger/quest-evo-275/2019/,76300.00,https://cdn.velostrana.ru/upload/models/velo/43168/medium.jpg,2019
Merida One-Twenty 7000 (2021),https://www.velostrana.ru/merida/one-twenty-7000/,361620.00,https://cdn.velostrana.ru/upload/models/velo/49925/medium.jpg,2021
Welt Ridge 1.0 D (2018),https://www.velostrana.ru/welt/ridge-10-d/2018/,19610.00,https://cdn.velostrana.ru/upload/models/velo/38800/medium.jpg,2018
Welt Rubicon 2.0 29 (2024),https://www.velostrana.ru/welt/rubicon-20-29/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/62588/medium.jpg,2024
Format 1112 (2020),https://www.velostrana.ru/format/1112/2020/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/45644/medium.jpg,2020
Merida Big.Nine 20-2x (2022),https://www.velostrana.ru/merida/bignine-20-2x/,Нет в наличии,https://cdn.velostrana.ru/upload/models/velo/55562/medium.jpg,2022
Format 1311 Plus (2022),https://www.velostrana.ru/format/1311-plus/2022/,183400.00,https://cdn.velostrana.ru/upload/models/velo/56443/medium.jpg,2022
Format 1214 27.5 (2022),https://www.velostrana.ru/format/1214-275/2022/,82600.00,https://cdn.velostrana.ru/upload/models/velo/56442/medium.jpg,2022
Welt Ranger 4.0 29 (2023),https://www.velostrana.ru/welt/ranger-40-29/2023/,81990.00,https://cdn.velostrana.ru/upload/models/velo/59098/medium.jpg,2023
Welt Rockfall 2.0 27 (2023),https://www.velostrana.ru/welt/rockfall-20-27/2023/,51990.00,https://cdn.velostrana.ru/upload/models/velo/59097/medium.jpg,2023
Welt Rockfall SE Plus 27 (2023),https://www.velostrana.ru/welt/rockfall-se-plus-27/2023/,60990.00,https://cdn.velostrana.ru/upload/models/velo/59096/medium.jpg,2023
Scott Scale 940 (2021),https://www.velostrana.ru/scott/scale-940/2021/,184300.00,https://cdn.velostrana.ru/upload/models/velo/50045/medium.jpg,2021
"Stinger Caiman 29"" (2022)",https://www.velostrana.ru/stinger/caiman-29/,16500.00,https://cdn.velostrana.ru/upload/models/velo/56673/medium.jpg,2022
Scott Aspect 930 (2021),https://www.velostrana.ru/scott/aspect-930/2021/,92100.00,https://cdn.velostrana.ru/upload/models/velo/50127/medium.jpg,2021
Scott Aspect 940 (2021),https://www.velostrana.ru/scott/aspect-940/2021/,82400.00,https://cdn.velostrana.ru/upload/models/velo/50128/medium.jpg,2021
Giant XTC Advanced 29 3 (2021),https://www.velostrana.ru/giant/xtc-advanced-29-3/2021/,269990.00,https://cdn.velostrana.ru/upload/models/velo/50612/medium.jpg,2021
Format 1413 27.5 (2022),https://www.velostrana.ru/format/1413-275/2022/,61000.00,https://cdn.velostrana.ru/upload/models/velo/56506/medium.jpg,2022
Format 1411 27.5 (2022),https://www.velostrana.ru/format/1411-275/2022/,72500.00,https://cdn.velostrana.ru/upload/models/velo/56504/medium.jpg,2022
Format 1415 29 (2022),https://www.velostrana.ru/format/1415-29/2022/,51800.00,https://cdn.velostrana.ru/upload/models/velo/56502/medium.jpg,2022
Giant Tempt 3 27.5 (2021),https://www.velostrana.ru/giant/tempt-3-275/2021/,61990.00,https://cdn.velostrana.ru/upload/models/velo/50728/medium.jpg,2021
Giant Fathom 29 1 (2021),https://www.velostrana.ru/giant/fathom-29-1/2021/,174990.00,https://cdn.velostrana.ru/upload/models/velo/50862/medium.jpg,2021
Giant Talon 27.5 4 (2021),https://www.velostrana.ru/giant/talon-275-4/2021/,59990.00,https://cdn.velostrana.ru/upload/models/velo/50884/medium.jpg,2021
Format 1322 (2022),https://www.velostrana.ru/format/1322/2022/,121600.00,https://cdn.velostrana.ru/upload/models/velo/56445/medium.jpg,2022
Format 1311 Plus (2022),https://www.velostrana.ru/format/1311-plus/2022/,183400.00,https://cdn.velostrana.ru/upload/models/velo/56443/medium.jpg,2022
Merida Big.Nine 10-D (2021),https://www.velostrana.ru/merida/bignine-10-d/,55100.00,https://cdn.velostrana.ru/upload/models/velo/50902/medium.jpg,2021
Format 1214 27.5 (2022),https://www.velostrana.ru/format/1214-275/2022/,82600.00,https://cdn.velostrana.ru/upload/models/velo/56442/medium.jpg,2022
Aspect AMP PRO 29 (2021),https://www.velostrana.ru/aspect/amp-pro-29/2021/,90990.00,https://cdn.velostrana.ru/upload/models/velo/51090/medium.jpg,2021
Merida Big.Nine 5000 (2021),https://www.velostrana.ru/merida/bignine-5000/2021/,223860.00,https://cdn.velostrana.ru/upload/models/velo/49897/medium.jpg,2021
Format 1212 27.5 (2022),https://www.velostrana.ru/format/1212-275/2022/,116700.00,https://cdn.velostrana.ru/upload/models/velo/56364/medium.jpg,2022
KTM Wild Speed 26 Disc (2020),https://www.velostrana.ru/ktm/wild-speed-26-disc/,57600.00,https://cdn.velostrana.ru/upload/models/velo/47524/medium.jpg,2020
KTM Wild Speed 26 (2020),https://www.velostrana.ru/ktm/wild-speed-26/,52500.00,https://cdn.velostrana.ru/upload/models/velo/47525/medium.jpg,2020
Cube Aim EX 27.5 (2022),https://www.velostrana.ru/cube/aim-ex-275/2022/,64140.00,https://cdn.velostrana.ru/upload/models/velo/53663/medium.jpg,2022
Stark Tank 27.1 D+ (2022),https://www.velostrana.ru/stark/tank-271-d-plus/2022/,24650.00,https://cdn.velostrana.ru/upload/models/velo/54160/medium.jpg,2022
"Forward Apache 27,5 3.2 HD FR (2022)",https://www.velostrana.ru/forward/apache-275-32-hd-fr/,33310.00,https://cdn.velostrana.ru/upload/models/velo/57601/medium.jpg,2022
Cube Acid 27.5 (2022),https://www.velostrana.ru/cube/acid-275/2022/,118320.00,https://cdn.velostrana.ru/upload/models/velo/53679/medium.jpg,2022
Stark Tank 29.1 D (2021),https://www.velostrana.ru/stark/tank-291-d/2021/,25722.00,https://cdn.velostrana.ru/upload/models/velo/53334/medium.jpg,2021
Merida Big.Nine Limited (2022),https://www.velostrana.ru/merida/bignine-limited/,113620.00,https://cdn.velostrana.ru/upload/models/velo/55550/medium.jpg,2022
Stark Tank 27.1 D (2022),https://www.velostrana.ru/stark/tank-271-d/2022/,23520.00,https://cdn.velostrana.ru/upload/models/velo/54161/medium.jpg,2022
"Stinger Zeta Pro 27,5"" (2018)",https://www.velostrana.ru/stinger/zeta-pro-275/2018/,51280.00,https://cdn.velostrana.ru/upload/models/velo/39742/medium.jpg,2018
Stark Indy 26.1 D (2018),https://www.velostrana.ru/stark/indy-261-d/2018/,16730.00,https://cdn.velostrana.ru/upload/models/velo/40261/medium.jpg,2018
Smart MACHINE 600 650B (2018),https://www.velostrana.ru/smart/machine-600-650b/,30690.00,https://cdn.velostrana.ru/upload/models/velo/40273/medium.jpg,2018
Smart MACHINE 800 PREMIUM SE (2018),https://www.velostrana.ru/smart/machine-800-premium-se/,34100.00,https://cdn.velostrana.ru/upload/models/velo/40274/medium.jpg,2018
Silverback Scoop Delight (2018),https://www.velostrana.ru/silverback/scoop-delight/2018/,69500.00,https://cdn.velostrana.ru/upload/models/velo/40331/medium.jpg,2018
Silverback Stride 29-HD (2018),https://www.velostrana.ru/silverback/stride-29-hd/,35000.00,https://cdn.velostrana.ru/upload/models/velo/40358/medium.jpg,2018
Silverback Syncra (2018),https://www.velostrana.ru/silverback/syncra/,112300.00,https://cdn.velostrana.ru/upload/models/velo/40362/medium.jpg,2018
Stels Miss 6000 V 26 V020 (2018),https://www.velostrana.ru/stels/miss-6000-v-26-v020/,22980.00,https://cdn.velostrana.ru/upload/models/velo/40401/medium.jpg,2018
Stark Tactic 29.5 D (2018),https://www.velostrana.ru/stark/tactic-295-d/,32540.00,https://cdn.velostrana.ru/upload/models/velo/40464/medium.jpg,2018
Merida Big.Nine 600 (2019),https://www.velostrana.ru/merida/bignine-600/2019/,73030.00,https://cdn.velostrana.ru/upload/models/velo/40684/medium.jpg,2019
Aspect IDEAL (2019),https://www.velostrana.ru/aspect/ideal/2019/,20690.00,https://cdn.velostrana.ru/upload/models/velo/40735/medium.jpg,2019
Merida Big.Nine Team (2019),https://www.velostrana.ru/merida/bignine-team/,284750.00,https://cdn.velostrana.ru/upload/models/velo/40794/medium.jpg,2019
Cube Access WS Exc 29 (2019),https://www.velostrana.ru/cube/access-ws-exc-29/2019/,45700.00,https://cdn.velostrana.ru/upload/models/velo/41044/medium.jpg,2019
Trek Marlin 6 29 (2019),https://www.velostrana.ru/trek/marlin-6-29/2019/,45580.00,https://cdn.velostrana.ru/upload/models/velo/41212/medium.jpg,2019
"Kellys GATE 90 29"" (2019)",https://www.velostrana.ru/kellys/gate-90-29/,134822.00,https://cdn.velostrana.ru/upload/models/velo/41380/medium.jpg,2019
Giant Talon 29 4 GI (2019),https://www.velostrana.ru/giant/talon-29-4-gi/2019/,27000.00,https://cdn.velostrana.ru/upload/models/velo/41542/medium.jpg,2019
Schwinn Mesa 1 (2019),https://www.velostrana.ru/schwinn/mesa-1/2019/,29950.00,https://cdn.velostrana.ru/upload/models/velo/41889/medium.jpg,2019
Silverback Stride 26 Comp (2019),https://www.velostrana.ru/silverback/stride-26-comp/,31300.00,https://cdn.velostrana.ru/upload/models/velo/42219/medium.jpg,2019
Silverback Stride 275 Elite (2019),https://www.velostrana.ru/silverback/stride-275-elite/,37350.00,https://cdn.velostrana.ru/upload/models/velo/42223/medium.jpg,2019
Forward Sporting 29 2.0 disc (2019),https://www.velostrana.ru/forward/sporting-29-20-disc/2019/,18890.00,https://cdn.velostrana.ru/upload/models/velo/42390/medium.jpg,2019
"Forward Sporting 27,5 1.0 (2019)",https://www.velostrana.ru/forward/sporting-275-10/2019/,16390.00,https://cdn.velostrana.ru/upload/models/velo/42392/medium.jpg,2019
Forward Next 29 2.0 disc (2019),https://www.velostrana.ru/forward/next-29-20-disc/2019/,37390.00,https://cdn.velostrana.ru/upload/models/velo/42398/medium.jpg,2019
Forward Flash 26 2.0 disс (2019),https://www.velostrana.ru/forward/flash-26-20-diss/,18090.00,https://cdn.velostrana.ru/upload/models/velo/42434/medium.jpg,2019
"Scool faXe 24 race, 7 ск. (2019)",https://www.velostrana.ru/scool/faxe-24-race-7-sk/,33900.00,https://cdn.velostrana.ru/upload/models/velo/42833/medium.jpg,2019
Cube Aim Pro SE 27.5 (2018),https://www.velostrana.ru/cube/aim-pro-se-275/,35600.00,https://cdn.velostrana.ru/upload/models/velo/42852/medium.jpg,2018
